age,workclass,education,marital_status,hours_per_week,income,Sex
59,1,9,0,30,0,0
24,1,9,3,32,0,0
24,1,10,3,40,0,1
52,1,9,4,40,0,0
39,2,13,0,40,0,1
43,1,9,0,35,0,0
22,1,6,3,25,0,0
30,1,12,0,40,0,0
21,1,7,1,40,0,1
24,1,9,0,40,0,0
21,1,10,3,28,0,0
49,1,14,0,45,1,1
52,1,13,0,40,1,0
38,1,10,0,40,0,1
30,1,13,3,48,0,1
38,3,13,3,40,0,1
25,1,8,3,40,0,1
34,1,13,3,45,0,0
24,3,13,3,45,0,1
25,1,13,3,40,0,1
31,1,13,3,38,0,1
39,3,13,3,40,0,1
35,1,9,0,60,0,1
31,3,6,3,40,0,1
30,1,9,3,42,0,1
42,3,14,3,35,0,0
42,1,10,0,50,0,0
41,1,13,3,40,0,0
46,1,9,0,40,0,1
34,1,13,3,40,0,1
33,0,9,0,40,0,1
36,1,13,0,40,0,1
36,1,13,3,40,0,0
44,3,12,0,40,0,0
28,1,9,0,52,0,0
52,1,9,0,38,0,0
43,1,13,3,40,0,1
45,1,9,1,40,0,0
30,1,13,1,45,0,1
50,3,10,1,48,0,1
41,3,13,1,20,0,0
31,1,10,1,20,0,0
27,2,9,1,40,0,1
63,1,13,1,35,0,1
33,1,9,1,25,0,0
28,1,9,1,40,0,1
34,3,10,1,40,0,1
31,1,11,1,40,0,1
30,1,15,1,40,0,1
47,3,12,1,40,0,1
35,1,9,1,40,0,1
32,1,10,1,47,0,1
33,2,10,1,50,0,1
38,1,9,1,48,0,1
35,2,10,1,40,0,1
42,1,9,1,43,0,1
47,3,13,1,40,0,1
34,3,9,1,35,0,0
53,1,10,1,40,0,1
37,1,12,1,45,0,1
33,1,10,1,40,0,1
32,1,10,1,40,0,0
38,3,13,1,40,0,1
52,1,10,1,60,0,1
35,3,13,1,80,0,1
46,1,14,1,60,0,1
28,1,9,1,30,0,1
58,1,12,1,40,0,1
29,2,13,1,70,0,1
30,1,10,1,40,0,1
53,3,9,1,50,0,1
53,1,9,1,40,0,1
31,1,12,1,40,0,0
46,3,10,1,40,0,1
59,1,11,1,50,0,1
62,2,9,1,40,0,1
46,1,9,1,35,0,1
45,1,10,1,50,0,1
63,3,10,1,40,0,1
73,1,2,1,20,0,1
75,2,10,1,40,0,1
45,3,15,0,40,0,0
39,1,9,0,40,0,1
32,3,10,0,38,0,0
25,1,13,3,60,0,0
24,1,5,3,40,0,1
24,1,9,3,30,0,1
31,1,7,0,40,0,1
31,1,10,3,16,0,1
20,1,9,3,30,0,0
39,1,10,0,55,0,0
19,1,9,3,40,0,0
18,1,9,3,40,0,0
18,1,10,3,20,0,1
23,0,12,3,20,0,1
19,3,10,3,30,0,0
17,1,7,3,15,0,1
17,1,8,3,25,0,0
22,0,10,3,20,0,1
19,1,10,3,25,0,0
21,1,10,3,35,0,0
23,1,10,3,40,0,0
39,2,6,1,15,0,0
20,1,10,3,28,0,0
20,3,12,3,20,0,1
21,1,9,3,16,0,0
18,1,9,3,15,0,0
30,0,10,3,25,0,0
19,1,10,3,16,0,1
22,1,10,3,30,0,1
26,1,1,1,40,0,1
19,1,9,3,40,0,0
22,1,9,1,40,0,1
37,1,13,3,32,0,1
47,1,5,0,30,0,0
57,1,9,4,25,0,0
21,1,10,3,30,0,1
21,1,9,3,25,0,1
25,3,9,3,16,0,1
23,1,13,3,40,0,0
17,1,5,3,15,0,1
19,0,5,3,35,0,1
17,1,7,3,18,0,1
20,1,10,3,36,0,1
21,1,10,3,9,0,0
32,1,9,1,60,0,1
50,2,9,1,60,0,1
31,1,10,1,50,0,1
60,2,5,1,84,0,1
34,1,9,1,40,0,1
34,1,11,1,50,0,1
45,3,9,1,40,0,1
57,1,10,1,45,0,1
55,1,7,1,40,0,1
61,1,10,1,40,0,1
51,2,13,1,70,0,1
35,1,9,1,50,0,1
29,1,10,1,40,0,1
40,1,9,1,45,0,1
46,2,9,1,50,0,1
48,1,4,1,55,0,1
36,3,13,1,50,0,1
46,2,9,1,50,0,1
42,1,9,1,40,0,1
57,1,10,1,45,0,1
43,1,10,1,44,0,1
28,1,9,1,50,0,1
49,1,9,1,44,0,1
49,2,9,1,98,0,1
33,1,9,1,55,0,1
30,1,10,1,45,0,1
54,1,9,1,50,0,1
56,2,10,1,40,0,1
36,3,13,1,38,0,0
40,2,9,1,40,0,1
32,1,9,1,40,0,1
47,2,12,1,65,0,1
40,1,1,1,40,0,1
37,1,9,1,60,0,1
28,1,11,3,42,0,0
37,1,9,0,55,0,1
48,1,10,4,38,0,0
31,1,9,0,50,0,1
26,1,13,3,50,0,0
23,1,9,3,55,0,1
39,2,13,0,60,0,1
49,1,9,0,40,0,1
56,3,14,0,40,0,1
47,1,11,0,40,0,0
34,1,9,3,45,0,0
32,1,9,3,45,0,0
28,1,10,3,60,0,1
38,3,14,3,55,0,0
34,1,9,0,45,0,1
36,1,12,3,45,0,1
30,1,9,3,70,0,0
26,1,14,3,40,0,0
40,1,14,3,40,0,0
56,3,16,0,38,0,0
44,3,14,3,40,0,0
33,3,11,3,55,0,1
53,3,14,4,35,0,0
61,1,9,4,50,0,0
65,2,15,0,40,0,1
81,2,13,4,3,0,0
68,0,4,4,40,0,0
68,3,9,4,20,0,1
39,2,5,1,40,0,1
61,1,4,1,40,0,1
61,1,4,1,40,0,1
46,1,4,1,40,0,1
56,2,8,1,40,0,1
30,1,7,1,40,0,1
35,3,9,1,40,0,1
34,1,10,1,38,0,1
27,1,10,1,40,0,1
65,3,14,1,4,0,1
74,2,10,1,35,0,1
26,1,3,1,50,0,1
62,1,15,1,70,0,1
45,1,9,1,45,0,1
28,1,9,1,40,0,1
37,1,9,1,40,0,1
28,1,9,1,60,0,1
46,1,10,1,40,0,1
39,3,9,1,40,0,1
34,1,10,1,12,0,0
37,1,9,1,40,0,1
41,0,11,1,5,0,0
39,1,11,1,48,0,1
51,3,12,1,30,0,0
42,1,10,1,40,0,1
40,1,9,1,45,0,0
23,1,10,3,25,0,0
43,1,10,0,72,0,0
55,3,9,0,40,0,0
56,1,9,0,40,0,0
44,1,13,3,20,0,0
30,1,10,0,40,0,1
36,1,10,3,40,0,0
62,1,10,2,33,0,0
33,1,9,3,40,0,0
19,1,10,3,10,0,0
26,1,10,3,40,0,1
19,1,4,3,32,0,1
19,1,10,3,24,0,1
25,0,9,3,40,0,1
26,1,9,3,15,0,0
22,0,9,3,30,0,1
19,1,10,1,40,0,0
32,1,9,3,20,0,0
18,0,10,3,20,0,0
22,1,10,3,10,0,1
21,1,10,3,16,0,1
20,0,10,3,40,0,0
18,0,7,3,48,0,1
25,1,6,3,40,0,1
21,1,11,3,30,0,0
21,3,10,3,10,0,1
17,1,7,3,12,0,0
57,1,4,4,3,0,0
23,1,13,3,12,0,1
30,1,9,3,30,0,0
18,1,7,3,40,0,1
18,0,10,3,24,0,0
17,1,6,3,18,0,0
39,1,4,3,35,0,1
18,1,7,3,23,0,1
19,0,9,3,30,0,0
18,0,10,3,40,0,0
17,3,6,3,40,0,0
21,3,10,3,12,0,0
18,1,10,3,35,0,0
19,1,8,3,20,0,1
18,1,7,3,20,0,0
18,1,10,3,15,0,1
19,0,10,3,40,0,0
17,3,7,3,40,0,0
17,1,6,3,12,0,0
18,0,9,3,20,0,0
19,1,6,3,45,0,1
20,1,10,3,15,0,1
57,2,2,4,45,0,0
17,1,6,3,10,0,0
21,1,10,3,22,0,0
18,0,9,3,38,0,0
20,0,8,3,40,0,1
46,1,13,3,8,0,0
18,1,9,3,20,0,0
23,1,9,3,20,0,0
27,1,9,4,26,0,0
48,1,6,0,32,0,0
46,1,4,1,24,0,0
31,1,9,3,30,0,0
25,1,12,0,25,0,0
26,1,9,2,40,0,0
35,1,9,0,40,0,0
27,1,13,3,40,0,0
29,1,10,3,40,0,1
39,0,9,3,40,0,1
42,1,13,0,40,0,1
20,1,9,3,40,0,1
32,1,10,0,54,0,0
50,3,9,0,40,0,1
55,1,13,3,38,0,0
29,3,11,3,64,0,0
41,1,4,0,40,0,1
25,1,13,3,60,0,1
46,1,13,0,40,0,1
29,1,13,3,40,0,0
23,1,9,3,48,0,1
25,1,13,3,35,0,1
42,1,10,0,40,0,1
41,2,9,0,40,0,1
32,1,13,3,40,0,0
25,1,10,3,40,0,1
41,3,13,3,40,0,1
24,1,9,3,40,0,1
44,3,10,0,40,0,0
29,1,13,3,50,0,1
51,1,9,3,40,0,0
39,1,6,4,40,0,1
28,2,10,3,40,0,1
48,1,10,0,38,0,0
34,1,13,3,50,0,1
45,1,9,0,40,0,0
47,1,9,0,40,0,1
50,1,14,0,45,0,0
32,1,14,3,40,0,0
46,1,9,0,43,0,0
32,1,13,0,42,0,0
34,1,9,0,40,0,0
32,2,9,0,62,0,1
35,1,13,3,40,0,1
29,3,9,3,45,0,1
46,1,9,3,48,0,1
30,1,15,3,80,0,1
34,3,10,1,40,0,1
35,1,10,1,40,0,1
31,1,10,1,45,0,1
21,1,11,1,40,0,0
40,3,10,1,40,0,1
48,1,9,1,40,0,1
41,1,3,1,40,0,1
33,1,13,1,42,0,1
31,1,10,1,40,0,1
54,2,10,1,48,0,1
51,2,9,1,40,0,1
25,1,9,1,40,0,1
43,3,8,1,40,0,1
26,2,9,1,20,0,0
27,1,10,1,40,0,0
24,1,9,1,50,0,1
50,1,4,1,65,0,1
55,1,13,1,35,0,1
42,1,9,1,42,0,1
59,2,10,1,60,0,1
30,1,9,1,35,0,0
20,1,7,1,40,0,1
23,1,9,1,30,0,1
34,1,9,1,40,0,1
31,1,9,1,40,0,1
27,2,9,1,70,0,1
45,1,11,3,40,1,0
43,1,13,0,45,1,1
40,2,10,0,70,1,1
53,1,14,3,54,1,0
51,3,16,3,70,1,0
40,1,13,0,60,1,1
46,3,16,3,50,1,0
51,1,13,3,43,1,0
42,1,13,3,38,1,0
46,3,15,3,55,1,0
28,1,13,3,50,1,0
34,1,15,3,40,1,1
39,2,10,3,12,1,1
30,1,13,0,40,1,1
33,3,13,3,52,1,1
28,1,13,3,40,1,0
44,1,9,3,55,1,1
34,1,13,0,60,1,1
29,2,9,1,50,1,1
47,1,13,0,51,1,1
39,1,13,1,50,1,1
29,3,11,3,56,1,1
31,1,14,3,40,1,1
31,1,13,3,60,1,0
39,1,9,3,50,1,1
67,1,10,1,40,0,1
46,1,13,3,40,0,1
44,1,9,3,50,0,1
21,0,9,3,30,0,0
25,1,10,3,45,0,0
59,3,9,4,19,0,0
47,1,9,0,35,0,0
21,1,11,3,40,0,1
44,1,9,0,40,0,0
31,1,10,3,40,0,0
37,1,10,0,40,0,1
44,1,9,0,45,0,0
25,1,9,3,37,0,1
21,1,9,3,40,0,1
27,1,14,3,45,0,0
27,1,13,3,45,0,1
53,0,9,3,35,0,1
34,2,10,3,60,0,1
30,1,9,3,40,0,1
43,1,10,1,50,0,1
32,1,12,1,40,1,0
49,1,10,1,40,1,1
41,3,10,1,40,1,1
32,1,9,1,48,0,1
48,1,13,1,40,1,1
46,1,9,1,40,1,1
59,1,6,1,40,1,1
36,1,13,1,50,1,1
53,1,11,1,40,0,1
37,1,10,1,70,1,1
58,3,10,1,40,1,1
47,1,7,1,58,0,1
40,1,10,1,40,0,1
45,2,10,1,40,1,1
30,1,12,1,37,1,0
60,2,9,1,50,1,1
29,1,10,1,40,1,1
29,2,10,1,60,1,1
32,1,10,1,45,1,1
50,1,9,1,40,0,1
41,1,9,1,44,1,1
60,0,9,1,70,1,1
29,3,10,1,40,1,1
59,1,9,1,45,1,1
37,2,10,1,44,1,1
47,1,10,1,47,0,1
34,2,13,1,35,0,1
27,1,13,1,60,1,1
34,1,10,1,40,0,1
41,1,7,1,50,1,1
42,3,13,1,40,0,1
33,0,9,1,38,0,0
50,1,14,1,40,0,0
41,1,9,1,40,0,1
45,2,13,1,70,1,1
42,1,13,1,60,0,1
46,1,12,1,55,0,1
57,3,13,1,40,0,1
38,2,10,1,60,1,1
45,2,15,1,50,1,1
34,1,10,1,40,1,0
38,1,14,1,40,0,1
35,3,9,1,40,1,1
63,0,9,1,40,1,1
34,1,9,1,40,0,1
44,1,9,1,40,0,1
44,3,10,1,40,1,1
50,2,10,1,40,0,1
41,1,9,1,40,1,1
31,1,10,1,55,1,1
65,3,4,1,40,0,1
45,1,13,0,40,0,1
36,3,14,3,40,0,1
31,1,13,3,40,0,0
42,1,10,0,40,0,1
38,1,9,3,40,0,1
46,3,13,0,40,0,0
28,1,13,3,40,0,0
35,1,9,3,40,0,1
54,1,13,0,38,0,0
34,1,9,0,38,0,1
29,1,9,3,40,0,1
24,1,9,3,50,0,1
44,1,10,0,46,0,0
33,1,13,3,36,0,1
47,3,12,2,40,0,1
28,1,13,3,40,0,1
38,1,10,3,40,0,1
41,1,10,3,40,0,1
50,1,9,0,50,0,1
29,3,10,3,40,0,0
50,2,12,3,5,0,0
49,1,11,1,42,0,1
31,1,13,4,40,0,0
44,1,10,0,40,0,1
48,3,14,3,40,0,0
39,1,10,0,70,0,1
39,1,12,0,40,0,0
32,3,9,3,40,0,0
42,3,10,3,40,0,0
25,1,13,3,40,0,1
42,3,7,3,40,0,1
44,3,11,3,40,0,1
38,1,13,3,40,0,1
54,1,13,0,40,0,1
37,1,13,3,42,0,0
62,3,13,1,38,0,0
72,3,16,1,40,0,1
76,0,15,1,20,0,1
66,1,10,1,20,0,1
33,3,9,0,40,0,0
29,1,9,3,40,0,0
25,1,13,3,40,0,0
39,1,13,3,40,0,1
33,1,9,3,40,0,1
53,3,9,0,40,0,1
52,1,13,2,40,0,0
23,3,13,3,40,0,0
60,1,9,0,40,0,0
27,1,4,0,40,0,1
34,1,11,1,40,0,0
43,2,10,0,42,0,0
33,1,12,0,40,0,0
31,1,12,0,45,0,0
50,3,10,0,40,0,0
32,1,12,0,36,0,0
34,1,7,0,60,0,1
69,3,10,4,38,0,0
65,1,9,4,36,0,0
57,1,9,4,42,1,1
42,1,13,0,50,1,1
49,1,9,2,60,0,0
40,1,9,0,52,0,0
43,3,13,0,40,0,0
59,1,9,3,38,0,0
39,3,13,0,40,0,0
49,3,13,0,40,0,0
39,3,9,2,35,0,0
49,1,9,2,40,0,0
39,1,10,0,40,0,0
43,1,5,3,40,0,0
41,1,9,0,40,0,0
46,1,11,0,40,0,0
47,1,9,0,40,0,1
67,0,7,1,3,0,1
68,1,9,1,12,0,1
27,0,10,1,20,0,1
52,1,9,3,40,0,0
46,1,14,0,45,0,0
49,3,14,4,20,0,0
37,1,14,0,45,0,0
38,1,13,0,40,0,0
40,1,10,0,40,0,0
36,1,13,0,40,0,0
28,1,6,3,40,0,0
54,2,15,1,60,1,1
52,1,9,1,40,1,1
53,2,9,1,40,1,1
52,1,13,1,50,1,1
46,1,15,1,60,1,1
43,1,13,1,60,1,1
49,1,13,1,20,1,0
50,1,10,1,50,1,1
22,2,9,3,40,1,0
43,2,10,1,55,1,1
65,2,13,1,60,1,1
26,1,15,1,60,1,1
52,2,15,1,45,1,1
46,1,15,1,50,1,1
36,1,15,0,45,1,1
40,2,15,1,70,1,1
52,2,15,1,35,1,1
32,2,9,1,40,1,1
53,1,9,1,40,1,1
47,1,15,1,55,1,1
37,3,12,1,40,1,0
37,2,15,1,50,1,1
39,2,15,1,65,1,1
38,1,16,1,36,1,0
44,1,15,1,65,1,1
57,2,15,1,60,1,1
51,1,14,1,50,1,0
78,2,13,3,20,1,1
36,1,10,1,40,1,0
49,2,14,0,80,1,1
54,2,15,1,50,1,1
41,2,13,1,65,1,1
46,3,13,0,40,1,0
33,1,16,0,60,1,1
36,2,10,1,20,1,1
63,1,9,1,40,1,1
38,1,15,1,70,1,1
33,1,9,1,56,1,1
47,1,14,2,50,1,1
28,1,11,1,50,1,1
52,2,15,1,65,1,1
30,1,13,1,50,1,1
50,1,14,1,60,1,1
32,1,13,1,50,1,1
46,1,13,1,40,1,1
49,2,15,1,35,1,1
30,1,9,1,40,1,1
32,1,13,1,60,1,1
59,1,15,1,40,1,1
46,2,13,1,72,1,1
32,1,9,1,40,1,1
21,1,10,3,40,1,0
56,2,16,1,70,1,1
43,1,15,1,40,1,1
30,1,13,1,35,1,1
39,1,14,1,40,1,1
24,0,10,3,50,1,1
46,2,15,1,60,1,1
50,2,9,0,35,1,0
60,1,9,1,40,1,1
36,2,9,1,50,1,1
47,1,16,1,50,1,1
56,2,9,4,40,1,0
53,1,13,1,50,1,1
42,1,10,1,55,1,1
50,1,13,1,60,1,1
48,1,14,0,50,1,1
41,1,15,1,65,1,1
72,2,15,1,50,1,1
55,1,14,1,55,1,1
33,1,13,1,40,1,1
62,2,13,0,40,1,1
52,2,16,1,65,1,1
50,1,13,1,55,1,1
28,2,9,1,40,1,1
42,3,6,1,40,1,1
51,1,14,1,50,1,1
42,1,13,1,40,1,1
50,2,15,1,80,1,1
41,2,16,1,70,1,1
47,1,14,1,50,1,1
38,3,15,3,57,1,0
61,0,10,1,30,1,1
57,2,10,1,45,1,1
42,2,15,1,50,1,1
47,1,15,1,48,1,1
51,2,9,0,35,1,0
42,3,13,3,40,1,0
47,2,15,1,50,1,1
74,1,15,1,50,1,1
39,1,16,1,55,1,1
43,1,15,1,60,1,1
47,1,10,1,60,1,1
52,2,13,1,30,1,0
69,0,13,1,40,1,1
58,0,10,1,40,1,1
48,1,13,1,40,1,0
55,2,13,1,60,1,1
50,1,9,1,40,1,1
49,3,14,1,80,1,1
30,2,9,3,50,1,1
52,1,9,1,45,1,1
46,1,15,1,50,1,1
58,1,13,1,35,1,0
59,2,13,1,43,1,1
50,2,9,1,50,1,1
40,1,15,1,40,1,1
43,1,16,1,55,1,1
47,1,13,1,55,1,1
65,1,13,1,40,1,1
33,1,10,3,30,1,0
53,1,16,1,37,1,0
42,2,14,1,80,1,1
69,2,15,1,40,1,1
44,2,13,1,45,1,1
44,2,15,1,50,1,1
38,2,15,1,50,1,1
39,1,13,1,70,1,1
32,1,13,1,50,1,1
41,1,10,1,50,1,1
31,1,13,0,70,1,1
50,2,15,1,50,1,1
49,1,9,1,65,1,1
29,2,15,0,60,1,1
48,1,15,1,50,1,1
40,3,13,1,75,1,1
45,1,16,3,30,1,1
60,1,9,1,40,1,0
49,2,15,1,37,1,1
56,2,15,1,40,1,1
45,2,13,1,25,1,0
71,2,14,1,40,1,1
57,2,14,1,40,1,1
64,2,15,1,35,1,1
41,1,13,2,60,1,0
49,2,16,3,70,1,1
55,1,5,0,37,1,0
48,2,13,1,50,1,1
40,2,14,1,50,1,1
55,1,15,1,40,1,1
44,2,13,1,70,1,1
38,1,14,1,65,1,1
34,1,13,3,50,1,1
37,2,9,1,50,1,1
51,2,15,1,70,1,1
65,2,13,1,65,1,1
38,2,14,1,60,1,1
65,2,16,1,40,1,1
37,1,13,1,60,1,1
38,1,15,1,60,1,1
50,2,15,1,55,1,1
55,1,6,1,40,1,1
38,1,14,1,70,1,1
22,2,10,3,55,1,1
47,1,14,1,55,1,1
43,2,15,1,40,1,1
66,1,13,1,55,1,1
47,1,15,1,40,1,1
57,3,9,1,40,1,1
27,1,1,1,24,0,1
63,2,14,1,50,0,1
17,0,6,3,32,0,0
18,1,9,3,3,0,1
19,1,9,3,20,0,0
55,2,9,0,60,0,1
20,0,10,3,10,0,1
46,1,14,0,50,1,0
35,1,13,0,50,1,1
47,2,15,0,50,1,1
55,2,9,0,55,1,1
34,1,13,3,40,1,1
25,1,11,3,40,1,1
56,2,14,0,60,1,1
25,1,13,3,50,1,1
41,1,14,3,35,1,0
42,1,16,1,60,1,1
37,2,9,0,40,1,1
47,1,14,0,60,1,1
36,1,15,3,50,1,1
58,2,15,3,40,1,1
45,1,10,0,56,1,1
49,1,13,0,60,1,0
37,1,9,3,48,1,1
56,2,10,1,20,1,0
37,1,14,2,60,1,1
59,1,14,3,45,1,0
30,1,13,3,60,1,1
58,0,13,4,50,1,0
29,1,15,3,45,1,1
36,1,13,3,40,1,1
51,2,15,0,60,1,1
38,1,13,2,45,1,1
36,2,13,3,55,1,1
41,1,14,3,50,1,1
47,1,14,2,40,1,1
64,1,13,0,55,1,1
64,1,13,0,50,1,1
51,1,14,3,40,1,1
54,2,13,0,50,1,1
53,2,15,3,40,1,1
46,1,16,0,65,1,0
51,2,14,0,50,1,1
45,2,14,0,42,1,0
43,3,16,1,64,1,1
59,3,16,0,45,1,1
37,1,10,0,25,1,0
45,2,15,0,36,1,1
45,3,15,0,36,1,1
32,1,12,2,50,1,0
36,2,15,0,40,1,1
47,1,13,4,35,1,0
75,0,13,4,16,1,0
73,1,11,4,60,1,1
65,0,15,3,80,1,1
68,2,11,4,50,1,0
61,2,9,1,40,0,0
67,1,15,1,48,1,1
65,1,14,1,40,1,1
63,2,10,1,10,1,0
64,2,9,1,40,1,0
90,3,14,1,60,1,1
79,1,16,1,35,1,1
67,1,14,1,60,1,1
90,1,15,1,72,1,1
68,1,16,1,55,1,1
65,1,15,1,60,1,1
68,0,16,1,50,1,1
62,2,9,1,72,1,1
69,1,10,1,50,1,1
67,2,16,1,40,1,1
66,1,13,1,40,1,1
67,0,16,1,5,1,1
70,2,13,1,35,1,1
68,2,10,1,40,1,1
68,3,13,1,40,1,1
74,2,10,1,25,1,1
71,3,10,1,40,1,1
67,2,9,1,30,1,0
68,1,13,1,40,1,1
77,2,16,1,40,1,1
71,2,10,1,50,1,1
76,1,13,1,50,1,1
83,2,6,1,50,1,1
68,1,13,1,45,1,1
79,0,14,1,40,1,1
69,2,13,1,45,1,1
66,3,16,1,35,1,1
73,1,10,1,36,1,0
67,2,12,1,4,1,0
66,1,13,1,40,1,1
66,3,15,1,55,1,1
67,2,15,1,25,1,1
67,2,10,1,20,1,1
79,2,8,4,45,1,1
67,2,14,4,2,1,1
74,1,9,4,40,1,0
67,2,9,4,40,1,0
67,3,14,3,72,1,0
67,1,9,4,16,1,0
69,1,9,3,40,1,1
74,2,13,4,8,1,1
44,1,13,1,60,1,1
58,2,9,1,35,1,0
57,3,14,1,40,1,1
46,1,16,1,60,1,1
38,1,13,1,60,1,1
38,2,13,1,80,1,1
46,1,15,1,45,1,1
43,1,10,1,60,1,1
33,1,13,1,60,1,1
39,1,13,1,45,1,1
39,2,13,1,50,1,1
54,2,9,1,52,1,1
33,1,14,1,44,1,1
54,1,16,1,45,1,1
51,2,14,1,50,1,1
47,2,13,1,50,1,1
53,3,9,1,35,1,1
64,2,13,1,55,1,1
30,2,11,1,65,1,1
55,1,14,1,50,1,1
52,1,13,1,60,1,0
48,1,14,1,40,1,1
44,1,13,1,50,1,1
53,3,9,1,40,1,0
64,2,13,1,35,1,1
39,1,14,1,40,1,1
50,1,14,1,45,1,1
57,2,14,1,65,1,1
59,2,13,1,40,1,1
44,1,14,1,40,1,1
37,1,13,1,40,1,1
56,2,13,1,50,1,1
64,1,13,1,40,1,1
32,1,13,1,40,1,1
39,2,12,1,55,1,1
57,2,15,1,50,1,1
35,1,10,1,60,1,1
51,2,13,1,50,1,1
44,1,13,1,50,1,1
57,2,15,1,35,1,0
47,1,9,1,40,1,0
51,1,16,1,60,1,1
50,2,9,1,55,1,1
52,1,10,1,45,1,1
47,2,9,1,40,1,1
34,1,13,1,60,1,1
37,2,13,1,55,1,1
49,2,10,1,50,1,1
54,1,10,1,60,1,1
39,1,9,1,50,1,1
39,2,15,1,60,1,1
32,1,13,1,50,1,1
34,2,15,1,40,1,1
53,1,14,1,65,1,1
53,3,16,1,60,1,1
52,2,10,1,50,1,1
37,3,13,1,50,1,0
53,1,14,1,55,1,1
37,1,13,1,40,1,0
47,1,11,1,50,1,1
58,2,9,1,60,1,1
39,1,13,1,50,1,1
46,1,10,1,45,1,1
49,1,14,1,50,1,1
46,1,10,1,40,1,1
32,1,13,1,45,1,1
50,2,13,1,60,1,1
61,1,10,1,18,1,1
33,1,13,1,75,1,1
31,3,10,1,56,1,1
39,2,15,1,50,1,1
45,2,9,1,55,1,1
35,1,14,1,50,1,0
36,1,14,1,45,1,1
40,2,14,1,30,1,0
47,2,9,1,50,1,1
41,1,14,1,70,1,1
52,2,15,1,60,1,1
43,1,11,1,40,1,1
55,1,16,1,30,1,1
39,1,13,1,40,1,1
61,1,13,1,50,1,1
46,1,13,1,60,1,1
49,1,12,1,60,1,1
52,1,10,1,60,1,1
58,1,13,1,40,1,1
49,3,13,1,40,1,1
46,1,9,1,44,1,1
47,2,14,1,50,1,1
47,2,13,1,60,1,1
36,3,9,1,40,1,1
63,2,15,1,50,1,1
37,1,14,1,45,1,1
46,1,13,1,40,1,1
39,1,15,1,47,1,0
53,1,10,1,40,1,1
30,1,10,1,60,1,1
32,1,15,1,60,1,1
47,3,16,1,50,1,1
55,1,13,1,48,1,1
57,1,9,1,40,1,1
39,1,13,1,99,1,1
37,1,9,1,60,1,1
32,1,15,1,50,1,0
50,1,13,1,40,1,1
41,1,15,1,50,1,1
43,1,13,1,45,1,1
45,1,13,1,60,1,1
40,3,14,1,37,1,0
55,1,13,1,50,1,1
59,1,10,1,50,1,1
63,1,13,1,40,1,1
34,1,13,1,36,1,0
50,3,14,1,40,1,0
51,2,13,1,40,1,1
36,1,14,1,50,1,1
54,1,13,1,60,1,1
42,1,9,1,40,1,1
40,1,14,1,50,1,1
42,3,10,1,40,1,1
36,1,13,1,50,1,1
32,2,10,1,50,1,1
53,3,14,1,38,1,1
46,2,15,1,55,1,1
52,2,14,1,60,1,1
30,2,14,1,60,1,1
33,1,14,1,40,1,1
32,1,10,1,60,1,1
43,1,15,1,55,1,1
50,1,9,1,50,1,1
38,1,13,1,40,1,1
43,3,13,1,40,1,1
53,1,12,1,40,1,1
30,1,14,1,60,1,1
59,2,13,1,55,1,1
44,1,15,1,80,1,1
41,1,14,1,50,1,1
38,0,14,1,2,1,0
60,1,9,1,40,1,1
42,2,13,1,60,1,1
42,2,16,1,40,1,1
48,1,13,1,50,1,1
55,1,13,1,42,1,1
49,3,13,1,40,1,1
50,1,14,1,40,1,1
55,1,9,1,35,1,1
44,1,14,1,45,1,1
46,1,13,1,45,1,1
40,1,13,1,50,1,1
39,2,13,1,50,1,1
30,3,10,1,40,1,1
44,1,16,1,32,1,0
60,2,9,1,15,1,0
60,1,10,1,40,1,1
36,1,15,1,45,1,0
36,2,13,1,45,1,1
39,1,8,1,70,1,1
40,2,12,1,50,1,1
51,1,10,1,40,1,1
45,1,14,1,60,1,1
51,1,14,1,60,1,1
47,1,13,1,40,1,1
59,1,13,1,50,1,1
47,1,12,1,40,1,0
46,3,15,1,50,1,1
35,1,13,1,50,1,1
39,1,10,1,40,1,1
52,2,13,1,55,1,1
32,3,15,1,50,1,1
40,1,15,1,45,1,1
61,1,9,1,38,1,0
57,1,13,1,50,1,1
48,3,14,1,40,1,1
51,1,14,1,50,1,1
34,2,13,1,70,1,1
62,1,13,1,40,1,1
42,1,15,1,40,1,1
59,1,13,1,40,1,1
57,2,15,1,50,1,1
59,2,14,1,80,1,1
50,1,13,1,40,1,1
61,1,15,1,20,1,1
44,1,13,1,55,1,1
41,1,16,1,50,1,1
43,1,13,1,50,1,0
46,1,14,1,65,1,1
42,1,15,1,40,1,0
37,1,11,1,50,1,1
46,1,10,1,50,1,1
46,2,15,1,40,1,1
47,1,13,1,50,1,1
46,1,12,1,50,1,1
59,2,10,1,60,1,1
43,3,13,1,40,1,1
48,1,13,1,45,1,1
47,1,15,1,55,1,1
43,1,13,1,50,1,1
44,3,13,1,40,1,0
45,1,14,1,50,1,1
43,3,15,1,45,1,1
40,1,14,1,24,1,0
50,1,14,1,65,1,1
52,2,13,1,50,1,1
52,0,14,1,40,1,0
40,1,15,1,30,1,0
44,1,16,1,40,1,1
47,1,13,1,40,1,1
58,2,11,1,40,1,1
50,1,14,1,50,1,1
54,2,13,1,40,1,1
50,1,13,1,40,1,1
43,1,9,1,50,1,1
52,1,10,1,55,1,1
44,2,9,1,60,1,1
